   V
1.25   4.136515   4.825934   5.515353   6.204772   6.894191   7.583610   8.273029   8.962448   9.651867  10.341287  11.030706  11.720125  12.409544  13.098963  13.788382  14.477801  15.167220  15.856639  16.546058  17.235478  17.924897
1.26   4.081944   4.762268   5.442592   6.122916   6.803239   7.483563   8.163887   8.844211   9.524535  10.204859  10.885183  11.565507  12.245831  12.926155  13.606479  14.286803  14.967127  15.647451  16.327775  17.008099  17.688423
1.27   4.028516   4.699935   5.371354   6.042773   6.714193   7.385612   8.057031   8.728450   9.399870  10.071289  10.742708  11.414128  12.085547  12.756966  13.428385  14.099805  14.771224  15.442643  16.114062  16.785482  17.456901
1.28   3.976198   4.638897   5.301597   5.964297   6.626996   7.289696   7.952395   8.615095   9.277795   9.940494  10.603194  11.265893  11.928593  12.591293  13.253992  13.916692  14.579391  15.242091  15.904791  16.567490  17.230190
1.29   3.924958   4.579118   5.233278   5.887438   6.541597   7.195757   7.849917   8.504077   9.158236   9.812396  10.466556  11.120716  11.774875  12.429035  13.083195  13.737355  14.391514  15.045674  15.699834  16.353994  17.008153
1.30   3.874768   4.520562   5.166357   5.812151   6.457946   7.103741   7.749535   8.395330   9.041124   9.686919  10.332714  10.978508  11.624303  12.270098  12.915892  13.561687  14.207481  14.853276  15.499071  16.144865  16.790660
1.31   3.825596   4.463195   5.100795   5.738394   6.375993   7.013592   7.651192   8.288791   8.926390   9.563990  10.201589  10.839188  11.476788  12.114387  12.751986  13.389586  14.027185  14.664784  15.302384  15.939983  16.577582
1.32   3.777415   4.406984   5.036553   5.666122   6.295692   6.925261   7.554830   8.184399   8.813968   9.443537  10.073107  10.702676  11.332245  11.961814  12.591383  13.220952  13.850522  14.480091  15.109660  15.739229  16.368798
1.33   3.730198   4.351897   4.973597   5.595297   6.216996   6.838696   7.460395   8.082095   8.703795   9.325494   9.947194  10.568893  11.190593  11.812293  12.433992  13.055692  13.677392  14.299091  14.920791  15.542490  16.164190
1.34   3.683918   4.297904   4.911890   5.525877   6.139863   6.753849   7.367835   7.981822   8.595808   9.209794   9.823781  10.437767  11.051753  11.665739  12.279726  12.893712  13.507698  14.121685  14.735671  15.349657  15.963643
1.35   3.638550   4.244975   4.851400   5.457824   6.064249   6.670674   7.277099   7.883524   8.489949   9.096374   9.702799  10.309224  10.915649  11.522074  12.128499  12.734924  13.341349  13.947774  14.554199  15.160623  15.767048
1.36   3.594069   4.193080   4.792092   5.391103   5.990115   6.589126   7.188138   7.787149   8.386161   8.985172   9.584184  10.183195  10.782207  11.381218  11.980230  12.579241  13.178253  13.777264  14.376276  14.975287  15.574299
1.37   3.550452   4.142194   4.733936   5.325678   5.917420   6.509162   7.100904   7.692646   8.284388   8.876130   9.467872  10.059614  10.651356  11.243098  11.834840  12.426582  13.018324  13.610066  14.201808  14.793550  15.385292
